Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRE01,OUT017,3891.2643533522796
FDE57,OUT018,2015.025560203213
DRK59,OUT019,1813.8374534161858
FDB10,OUT027,5162.616039148298
FDQ25,OUT046,2837.573402972999
FDY26,OUT017,3436.8538977307744
FDG28,OUT049,3965.171356086028
FDM14,OUT049,1880.6563254270504
NCH29,OUT049,1689.7649360040455
FDD48,OUT049,1952.2974804603696
FDC17,OUT045,3247.591762889061
DRH49,OUT027,2765.9652334442403
FDN44,OUT018,2315.5835798626754
FDC29,OUT045,1786.8011963930512
DRK01,OUT019,-415.5897647750843
FDD48,OUT017,1948.8157946961378
FDB59,OUT013,3175.682076671037
FDY45,OUT010,2080.7853682514187
FDX60,OUT035,1412.4337947318263
FDT09,OUT010,238.1342312802053
DRB24,OUT018,2155.057914499555
FDL13,OUT035,3861.097346886144
FDN16,OUT035,1813.5665348242942
FDK57,OUT013,1960.8316959049207
FDO22,OUT027,2799.54387314612
FDC57,OUT010,1242.5090866665173
FDZ13,OUT027,2324.3368037725195
FDW27,OUT013,2520.9138934278567
FDX10,OUT049,752.5098150282049
FDY08,OUT018,2012.8378979253694
FDA49,OUT017,1528.5771834187258
FDC32,OUT018,1272.1147155895042
FDO04,OUT035,1017.0081512245158
NCZ54,OUT013,2543.6570913917585
FDY40,OUT045,746.3902002902882
FDW36,OUT045,1663.1095511564668
FDE11,OUT017,3065.5151887800653
DRE37,OUT045,2898.2544025206707
NCK19,OUT017,3141.564652313673
FDT19,OUT035,2976.5391807307487
FDE56,OUT045,994.6616419503064
FDZ57,OUT010,152.20816605708546
FDB35,OUT035,1714.3037580560626
FDF09,OUT010,-1260.4032598732238
FDO34,OUT046,2683.038936695575
FDA55,OUT046,3639.761711462281
NCM18,OUT035,1105.2476399314605
FDJ20,OUT019,126.06597204070158
DRQ35,OUT019,124.91030234459322
FDG02,OUT013,3089.8675057752657
NCU29,OUT018,2032.4142330966592
FDL27,OUT027,2507.768114561314
NCA54,OUT035,2957.2526887937097
FDJ32,OUT035,1206.518973520543
FDB21,OUT019,1915.9395106272805
FDR46,OUT035,2444.864475695025
FDZ32,OUT046,1778.2520311434569
DRF36,OUT017,3095.899234252399
NCU54,OUT017,3381.45969782867
NCI31,OUT017,679.3861408044318
DRA59,OUT035,3066.1538545299804
NCC55,OUT045,536.6638124028834
FDE44,OUT018,553.9298585233257
NCN26,OUT018,1547.95058083582
FDC11,OUT049,1531.2324559987815
FDV24,OUT035,2528.0306318051344
FDR40,OUT019,-560.6066978181484
NCQ17,OUT049,2588.474510013585
FDC46,OUT045,2844.8254536164895
NCM18,OUT046,995.917796882075
FDK16,OUT046,1529.334731050451
FDI28,OUT017,1401.9078286336248
FDS11,OUT018,3325.6593348863653
DRD13,OUT046,1050.786730446413
FDL36,OUT035,1581.5348054988276
FDI27,OUT013,820.3106230593289
FDJ53,OUT019,-23.155432493891567
FDS44,OUT045,3809.5582089485342
FDE28,OUT046,3642.082358178378
FDQ33,OUT018,2122.0109410712325
FDB37,OUT017,3930.83047781997
FDQ31,OUT045,1402.0215038179272
NCQ05,OUT046,2395.4023303208883
FDE10,OUT013,2143.9019837685296
FDF38,OUT017,858.6209515636697
FDE50,OUT019,1155.8867157369045
DRG37,OUT010,543.640316651255
NCH06,OUT049,3979.452698174455
FDY14,OUT045,4055.719465455295
FDO27,OUT017,1658.3358556692824
FDQ19,OUT049,3997.3779989666127
FDZ26,OUT019,1812.0441750923233
FDN51,OUT013,4198.442548280824
FDK20,OUT035,2172.755865609048
FDD40,OUT018,2786.2567538874277
DRI25,OUT018,650.0216047274475
FDH56,OUT017,2035.7496008099206
FDI36,OUT027,4615.164893930401
DRH11,OUT018,660.6782835923943
NCV18,OUT017,1410.0996697797564
DRI01,OUT049,2823.0285460995483
DRE48,OUT049,3234.1393344998487
FDS51,OUT035,1149.5057425774212
FDM38,OUT017,1009.8743201765028
FDB60,OUT027,4526.0496584086595
FDY58,OUT035,3760.8742553017364
FDY22,OUT045,2228.438769490684
FDF11,OUT027,5282.369771979444
FDZ51,OUT035,1758.8625764934204
FDQ45,OUT017,3041.5779439153202
FDF17,OUT035,3236.4205446083906
NCF31,OUT027,3839.6365876759883
FDA37,OUT013,2107.506904801843
FDO51,OUT046,779.1853229370545
FDF34,OUT013,3215.758291320404
FDD57,OUT018,1315.1675930922934
FDO37,OUT046,3644.593451802636
FDR49,OUT049,937.4265215948728
FDS39,OUT049,2375.8876809102107
FDI48,OUT027,2367.2807321027453
DRM35,OUT049,2940.3570443649774
FDV57,OUT035,3058.886141239082
FDZ55,OUT013,2643.179067786338
FDI28,OUT035,1399.427863426035
FDS21,OUT045,1015.4812794055413
FDT34,OUT013,1734.6769286313797
DRI25,OUT035,1035.5929733282346
FDT47,OUT010,-315.42480390782464
DRH39,OUT045,1147.4161396538848
NCD54,OUT045,2212.501088440212
FDU16,OUT027,2845.2807177196814
NCW29,OUT045,2005.5412990817786
FDV25,OUT027,4980.088838503779
FDM56,OUT035,1937.839617688452
FDZ04,OUT027,2496.9167734573093
FDG59,OUT019,-1234.9185943523598
FDI56,OUT045,1416.2057599016457
FDS33,OUT035,1594.5353140792195
FDC23,OUT049,2924.3797310692016
FDT11,OUT049,3104.5556952472307
FDG17,OUT045,3820.853657113943
FDZ44,OUT045,1857.2246444567431
FDJ52,OUT013,2577.715592985209
DRI23,OUT046,2524.933000321707
DRE15,OUT010,-638.9543411996898
NCF07,OUT013,1639.4069553442205
NCR29,OUT049,1023.6031688836499
FDE44,OUT019,-1110.9492662333557
FDT23,OUT035,1487.8025465850833
NCG06,OUT017,4165.512952221337
NCU41,OUT010,1120.3288064141416
FDH46,OUT017,1798.8684882520083
FDV31,OUT013,2875.0547308875302
NCT41,OUT027,3894.784264197412
FDE22,OUT027,4001.3787518820327
FDC26,OUT045,1704.3128014756376
DRF51,OUT017,701.9358677099276
NCY53,OUT019,-89.69820160193922
FDY21,OUT017,3202.188591307544
FDL27,OUT013,1106.177240210286
FDZ34,OUT049,3196.1600865249357
NCF43,OUT010,351.72081227894046
FDC21,OUT035,1966.7388432862335
FDL26,OUT013,2542.7076687449567
FDT25,OUT010,45.15798776235147
NCR30,OUT046,1191.0038477545959
DRL23,OUT019,-173.50331637030047
NCR05,OUT049,3227.129239646254
NCE19,OUT018,576.3626152824663
FDY07,OUT035,919.7621731811089
FDB10,OUT017,3819.1113274568925
FDP57,OUT013,1716.736689164677
FDU48,OUT019,204.28260375759442
FDH48,OUT035,1530.2698270257638
FDO33,OUT035,1983.2043539601318
NCU29,OUT045,2289.993955725368
FDW35,OUT046,728.4052019089409
FDH05,OUT010,1753.9235166046979
FDP26,OUT049,1729.3647885460937
DRG27,OUT035,833.2553784684678
FDQ33,OUT046,2404.5393541734866
FDH20,OUT010,-247.25597683866113
FDV14,OUT046,1410.5030464591518
DRD01,OUT046,928.5445506576968
NCI17,OUT049,1649.9647267373925
FDF39,OUT010,2245.9003286728375
FDX37,OUT046,1648.251561383307
NCX17,OUT035,3838.5297789283277
FDN03,OUT013,4049.013012174807
NCS41,OUT010,986.6318069808947
FDH34,OUT045,2853.0516289525413
NCX53,OUT018,2003.7717162468489
FDY31,OUT046,2395.5337760794932
FDD20,OUT017,2170.364043604419
FDE51,OUT045,676.4615885723163
FDV27,OUT046,1457.3194833086977
FDF16,OUT035,2478.5911594450627
FDZ02,OUT049,1649.3162755248386
NCK05,OUT045,957.5381877250852
FDM12,OUT027,4510.535261764506
NCA05,OUT018,2119.0035799684674
FDX33,OUT045,2489.5936508634322
FDM25,OUT049,2944.811703378069
FDE41,OUT018,1130.9230888853203
FDW14,OUT045,1362.0507313881185
NCD30,OUT046,1521.516132344609
FDB23,OUT010,1745.1248384819442
FDF45,OUT046,1079.8857738125596
FDW20,OUT017,2146.1381688223396
FDF47,OUT045,3470.3842093128933
NCR05,OUT019,1269.7654420941576
DRB01,OUT046,2950.037946145497
FDE36,OUT013,2697.121504481392
FDU56,OUT049,3057.6221817347528
FDB23,OUT049,3733.0946707086378
FDN48,OUT049,1574.448990757728
FDS43,OUT013,3051.4360940594706
NCN05,OUT013,2954.244810239899
NCL53,OUT049,2895.036768088168
FDL56,OUT046,1426.01332262299
FDH17,OUT018,1303.5938328689308
FDP37,OUT046,2019.1079807153114
FDG09,OUT019,1176.1620936907425
FDA55,OUT045,3535.4573311708637
FDX31,OUT049,3888.3231273486163
FDJ41,OUT045,4040.5025584826853
DRC24,OUT045,2397.19655497134
FDQ21,OUT035,2110.0126475271354
NCT54,OUT045,1397.5581357058427
FDH08,OUT049,3777.7920005768856
FDY38,OUT018,3395.760010177287
DRM11,OUT010,2202.8294392364014
FDG32,OUT049,3608.874149611159
NCH18,OUT046,3842.683798484991
FDI20,OUT035,3527.067519329861
FDA33,OUT018,2067.5918218951133
FDN45,OUT013,3541.397236689765
FDT45,OUT010,-996.750586584865
FDR32,OUT035,3832.603062034049
FDA48,OUT017,3587.844600483074
FDN23,OUT017,2462.2037798821243
NCR18,OUT035,846.4546737666476
FDD45,OUT046,1540.420659523138
FDI22,OUT018,2984.703002496556
FDT09,OUT013,2190.3116064575156
DRC24,OUT027,3890.1905842222022
FDT39,OUT046,2434.285247825925
FDX28,OUT045,1476.8231704549207
FDA50,OUT018,1205.4007146776644
FDT33,OUT027,4167.237878975494
FDQ60,OUT049,2060.352740995915
NCM19,OUT018,1507.3995611204105
FDF40,OUT046,3927.725458583428
NCI30,OUT035,3979.9122207638266
FDK34,OUT049,3855.8286760067667
FDA38,OUT027,5193.833205458816
FDT02,OUT045,522.8496368614171
FDC11,OUT017,1530.7533434540665
FDD08,OUT046,716.3057703815805
NCS29,OUT046,4141.664864727731
DRI03,OUT010,899.9538500451031
FDK48,OUT035,1348.2772882168656
FDM52,OUT049,2463.9065012155506
FDP49,OUT035,1136.5659123326122
DRA24,OUT046,2642.6051895035584
NCJ43,OUT049,2810.8309048920596
FDE11,OUT045,2894.6667246442853
FDP01,OUT049,2606.826515424739
FDQ59,OUT018,1148.7303737488292
FDA43,OUT019,1213.7852855679334
FDL14,OUT017,2640.9695444714685
FDV50,OUT010,31.462282438151078
FDT01,OUT027,4823.336588815518
NCC42,OUT035,2376.5170114227976
FDO28,OUT046,1877.4375297853335
FDD32,OUT019,-507.6879472384037
FDV45,OUT035,3088.7159442096104
NCW17,OUT019,136.14352479944478
NCJ17,OUT027,2815.6614841633445
NCF18,OUT049,3076.9899188884297
FDP01,OUT045,2423.0581522822513
FDH24,OUT045,2442.6058667055254
FDI38,OUT027,4837.469088932961
FDX03,OUT035,941.1940631049852
FDY28,OUT046,3374.902013693515
FDN34,OUT018,2474.994529883195
FDJ02,OUT045,2378.087842906045
FDW40,OUT019,343.7644781182494
FDX03,OUT017,881.3459516272833
FDE17,OUT027,3893.258733304924
FDT58,OUT046,2648.5679517649937
FDI38,OUT013,3406.2919632066714
FDW22,OUT035,3717.117893344004
FDS15,OUT027,3246.524122304445
NCX06,OUT013,2895.715179441835
DRK47,OUT035,3783.3788005710185
FDC23,OUT027,4313.004336970727
FDM56,OUT010,-160.62661488899778
FDP21,OUT046,3057.195364271434
FDP58,OUT046,3436.5125457298336
FDA27,OUT019,2127.752044256743
FDK41,OUT019,-568.2440601113087
NCH42,OUT046,3615.9390663952863
FDG29,OUT045,624.6949016327485
FDW15,OUT018,2166.9077280213523
FDD28,OUT018,676.3291143082215
FDQ37,OUT049,3174.618167976152
FDC23,OUT035,3010.27933284357
FDV13,OUT035,1663.8501093831173
FDK33,OUT046,3358.2519356315015
FDO33,OUT013,1832.9626792360073
FDN21,OUT017,2668.8676871320968
NCW06,OUT027,4468.166999718227
FDI38,OUT035,3508.279373995857
FDC21,OUT027,3261.707370064185
NCS05,OUT046,2128.128571452449
NCN53,OUT049,730.3271018365308
FDV40,OUT010,-704.4380593686285
FDG60,OUT017,3792.4017469083947
NCY30,OUT027,4324.593656159257
FDM40,OUT045,2132.0646739647154
NCO30,OUT046,2878.5411968681296
FDK10,OUT046,2917.739989911374
FDM36,OUT045,2721.225747669036
FDN10,OUT013,1912.6830708540074
FDM46,OUT018,1202.4035234758921
FDX50,OUT049,1838.2169297547262
FDP33,OUT045,3931.1504379410817
FDO12,OUT045,3022.622874225551
FDC28,OUT013,1781.9567772276555
FDO31,OUT045,1325.7916448448964
FDX45,OUT035,2591.6289694836837
FDV21,OUT049,2075.15669078483
FDH04,OUT049,1598.7889963845992
NCG54,OUT013,2683.77502709057
FDO13,OUT046,2598.3009122505478
FDA09,OUT027,4316.419685848827
FDC38,OUT017,2253.3773871770572
NCO42,OUT046,2271.643901309953
FDL45,OUT049,2078.352862862443
NCK31,OUT013,890.3541764773436
FDM39,OUT017,2900.4092921033434
FDC22,OUT010,1136.0406593051944
FDF46,OUT046,1835.405310341419
FDQ37,OUT045,2978.391091748673
FDH41,OUT010,1426.3023975344463
FDQ04,OUT046,651.7642054918626
NCQ02,OUT027,4419.237528127999
FDJ57,OUT027,4665.942460169097
NCE07,OUT049,2317.285159381869
FDE56,OUT013,1075.2456660353328
FDI20,OUT049,3455.1718507432324
FDK36,OUT018,545.1239438176176
FDP08,OUT027,4555.067545706858
FDF44,OUT017,2273.966081450098
NCU53,OUT017,2763.4106380402964
FDF47,OUT035,3716.73543730887
FDS55,OUT010,492.55054294562774
FDZ52,OUT010,-181.9084487726593
FDL04,OUT018,1381.471932714633
NCM26,OUT035,2569.1015697733333
FDX43,OUT049,2801.5988224352377
FDP52,OUT049,3714.4039234675156
DRK49,OUT045,613.2766627031674
FDE38,OUT013,2693.448023946857
DRF13,OUT035,2444.8608018111963
FDK41,OUT010,-593.0455590334877
FDJ04,OUT027,3333.876344741693
FDZ44,OUT018,1661.9169695172018
FDS11,OUT013,3652.8671942253204
FDA55,OUT049,3728.566760974847
NCW53,OUT046,3077.940949962566
FDB49,OUT027,3104.4323191051194
FDD23,OUT017,3159.213721712006
NCV42,OUT045,1669.741141608491
NCZ29,OUT018,1757.9709751348946
FDQ26,OUT013,983.1956522532141
FDV08,OUT017,831.1634448184998
FDC53,OUT049,1695.8620304195197
FDV58,OUT010,1178.3368917839707
NCP02,OUT019,-967.308942591834
DRI37,OUT045,836.8989939395044
FDQ12,OUT049,3736.7571475206987
FDE33,OUT046,1325.8004156001252
FDX27,OUT045,1447.5488532229147
FDM22,OUT017,1000.952442470302
NCH30,OUT019,-111.54607548935223
FDC04,OUT017,3880.669566135198
FDO38,OUT046,1324.0924500342153
FDV52,OUT027,3330.7298686036074
FDB32,OUT013,1601.2813248323587
FDV43,OUT018,531.0126371087113
FDI24,OUT018,2551.8912175299115
FDR40,OUT017,1462.6542898655657
FDW02,OUT049,2091.422900190738
FDE44,OUT049,912.8437724870648
FDL38,OUT046,1529.8734998118316
NCT54,OUT010,-391.37296957955687
DRJ39,OUT010,1567.1604435710174
FDW55,OUT049,4107.339737968554
DRF13,OUT019,393.66507622187396
NCW17,OUT049,2174.2746260204704
FDP13,OUT035,881.542703613881
FDS08,OUT018,2526.9558399325297
NCP17,OUT035,1171.0485565577465
NCO53,OUT035,3001.6049864713486
FDH19,OUT045,2704.08705213995
FDJ04,OUT017,1985.1052734945374
FDG10,OUT049,1084.5833372907312
FDA40,OUT010,-497.8216150463932
FDI53,OUT045,2505.07202926361
FDU09,OUT010,-958.9658156261157
FDK60,OUT045,1554.0685964707955
FDR43,OUT017,710.2597600710694
FDW22,OUT017,3626.17425629405
DRP47,OUT010,2034.721799833998
DRG48,OUT010,401.83792220883515
FDA14,OUT035,2426.772112156195
FDU49,OUT013,1534.3051012463857
FDK28,OUT045,3960.032047691193
FDT19,OUT046,2812.7126670134526
NCQ42,OUT045,1906.172083971499
FDD03,OUT045,3583.4604244980546
NCM53,OUT013,1769.2941069115195
NCX53,OUT045,2183.4978955062156
FDV14,OUT027,2799.2317343605537
NCZ54,OUT017,2632.4629710736835
FDB39,OUT013,907.1311493536255
DRC24,OUT046,2431.421599115636
FDY36,OUT013,1256.6446397603318
FDN01,OUT035,2956.774163037059
DRH25,OUT046,865.0542977121945
FDV08,OUT046,771.2823176017107
NCP53,OUT049,3872.3852614421667
FDU52,OUT010,558.4810324880627
NCI42,OUT045,3185.5747674196073
FDZ14,OUT035,2070.8932904412436
FDF11,OUT046,3879.6697194302087
FDQ13,OUT018,1154.308474284453
FDO32,OUT010,-1129.8070354531822
DRJ37,OUT018,2141.2049562226407
FDY43,OUT046,2697.4102537648414
NCT41,OUT017,2540.080067188647
NCV17,OUT045,2046.4436753326786
FDM04,OUT027,2354.9004333671046
DRB48,OUT018,403.3354007096161
FDM24,OUT013,2506.6671050926125
FDT37,OUT049,4143.446292320484
NCO05,OUT010,-348.73776914983307
FDL13,OUT046,3751.7687234920922
FDL15,OUT017,2546.114625573879
FDB11,OUT018,3281.598228918644
FDL14,OUT019,667.8301121863844
FDY10,OUT019,-66.73053727757872
FDJ40,OUT049,1897.3852391887986
NCW18,OUT046,3714.1026237498018
NCY06,OUT013,2060.8477512701156
DRE13,OUT018,1098.3634051933882
FDA26,OUT045,3359.131989831687
NCE19,OUT010,-1088.8321008699072
FDE33,OUT035,1526.989726053765
DRL59,OUT027,2345.3663438136996
FDY07,OUT046,797.9804116091896
FDF57,OUT018,2514.871711299605
FDM58,OUT035,1943.7894456818021
FDP26,OUT027,3069.6955893597033
FDY32,OUT046,2640.7274862726244
FDD51,OUT010,-1166.042664057753
FDU22,OUT018,1620.7355672011713
FDZ49,OUT018,3288.492467582758
NCI42,OUT017,3376.7738550471977
FDT04,OUT027,2063.969304380463
NCU41,OUT045,2947.6979860134034
FDS56,OUT045,4162.145327416375
NCN42,OUT017,2434.693211657362
FDK34,OUT046,3763.9027133886602
FDB03,OUT017,3871.750236957534
DRJ25,OUT035,921.3642652421775
FDT25,OUT027,3461.883400863252
FDN20,OUT013,2749.0985278729213
FDP09,OUT013,3405.902622849705
FDM20,OUT019,1983.5770846551613
NCG55,OUT046,1805.4670589353518
NCP14,OUT045,1563.5934886398059
NCH06,OUT046,3842.389100489987
FDV52,OUT013,1919.6890443507264
NCL07,OUT035,819.9467363131384
DRJ11,OUT027,4472.681836849993
DRO59,OUT013,1255.7073150353472
FDW15,OUT010,482.97476941684545
NCQ30,OUT035,2055.5898528791486
NCN54,OUT019,-693.6223482415681
FDY01,OUT027,3359.7999104746614
FDX39,OUT035,3562.4334740240847
FDH53,OUT027,2820.079888747018
FDA57,OUT035,844.9132017466311
NCC07,OUT010,-220.75931232232654
FDU28,OUT013,3023.5603640909735
FDK36,OUT010,-1081.753613865942
FDR36,OUT018,490.87971711078126
NCQ17,OUT035,2585.6690465738225
FDS28,OUT019,-978.5118212440414
FDE08,OUT045,2330.1022818346614
FDU22,OUT046,1907.936948202413
FDG41,OUT045,1707.2050448098103
FDO31,OUT010,-561.6437373656568
FDM21,OUT019,2133.890216184921
FDU40,OUT017,3137.502670125181
FDV36,OUT018,1753.559233946703
FDT10,OUT027,2461.4908897099526
FDX38,OUT045,727.9174004629999
NCU30,OUT027,4024.3614269544823
NCV06,OUT049,3122.289585009463
FDT16,OUT035,4292.420876588993
NCP41,OUT027,3195.508710687658
FDZ56,OUT017,2828.5452580637934
FDC22,OUT035,3201.7689779545954
FDU10,OUT035,832.5999123968322
FDS46,OUT045,1849.0154366371976
FDO08,OUT049,2814.109667407133
NCV42,OUT018,1458.867441763406
FDP33,OUT035,4138.57301564269
FDJ12,OUT046,3321.9323204290167
FDH04,OUT045,1401.0139192888496
NCU54,OUT013,3328.488121690526
FDO36,OUT010,944.960246196016
FDT37,OUT027,5519.642185496622
FDD14,OUT010,1019.2865142861269
FDA16,OUT013,3498.40635504846
NCS42,OUT019,-447.4051881334886
FDP10,OUT019,-256.8407834122456
FDQ28,OUT049,2551.414364419219
FDK57,OUT010,2.737856879662786
FDK02,OUT013,1943.4775811622549
FDW47,OUT018,1675.3724346949452
NCC42,OUT018,1947.3391837035442
FDQ37,OUT018,2800.1849043315465
FDL40,OUT046,1522.957252480628
DRE13,OUT010,-495.47220378210545
FDQ34,OUT027,3098.5421610554217
NCB54,OUT046,2051.416284276833
FDS48,OUT049,2481.194490409563
FDO15,OUT045,1165.9322490468335
NCT30,OUT013,758.4332781387839
FDU49,OUT027,2914.118020020563
FDE21,OUT046,1888.897616765873
FDS49,OUT019,-604.6062301782008
FDT38,OUT027,2787.759126350825
FDZ01,OUT045,1658.3405042732943
FDC41,OUT035,1340.6965599404139
DRG13,OUT010,657.2135764746017
NCZ42,OUT018,3441.4579582218757
NCM07,OUT045,1295.8743893625133
NCV17,OUT018,1825.0826224510242
DRK39,OUT035,1478.3522371453637
FDS37,OUT018,1596.6244165466273
FDV12,OUT019,-294.63881082984165
NCG19,OUT018,3395.331036955434
FDS51,OUT013,1070.8755671030476
NCO14,OUT046,700.1708682479155
FDC38,OUT046,2155.715170968499
FDN15,OUT046,2248.164089581304
NCH42,OUT013,3609.2701018580647
FDQ22,OUT046,643.4049645386501
FDC05,OUT013,3134.9161714007387
FDZ31,OUT013,3137.2925832330175
DRJ23,OUT049,3123.1726472054397
FDC52,OUT035,2547.9856275659295
DRD12,OUT010,-500.08127513547515
FDV55,OUT017,2463.326052212204
FDD32,OUT046,1406.634270263543
FDR01,OUT049,3354.882505947152
FDY08,OUT019,360.4713179245914
FDQ45,OUT045,2899.3301397447935
DRN11,OUT027,3738.401863048366
NCS05,OUT018,1875.2520884692076
FDY32,OUT035,2751.616429175422
NCD31,OUT045,2530.840155877006
NCE06,OUT049,2626.1500567042244
NCP14,OUT046,1608.7594496496572
NCF18,OUT019,1085.3406471247395
FDF14,OUT018,2168.952981672376
FDB22,OUT017,2551.869226350323
NCH54,OUT049,2597.0562627616478
FDU27,OUT035,988.7077117999579
FDS58,OUT027,4023.225444305518
NCU29,OUT035,2452.2301209024977
FDJ57,OUT013,3222.3028310630225
FDL56,OUT049,1516.3493272565233
FDH60,OUT035,3286.1301686286606
FDN24,OUT018,606.2157868185761
FDD02,OUT017,2063.6374169857977
FDP15,OUT017,4177.299121343151
FDB28,OUT027,4526.494322797944
DRC49,OUT045,2212.480220907125
NCG30,OUT018,1653.1065441642177
FDJ14,OUT049,1461.6008996989494
FDL52,OUT045,582.9955168556446
NCG19,OUT027,5094.791542688019
NCN41,OUT035,2120.9277578906645
FDW22,OUT013,3605.791136057266
FDI02,OUT013,1889.918848573374
FDV51,OUT045,2565.6035145832348
FDV48,OUT046,1343.646788098582
NCL17,OUT019,343.3868852339722
FDP46,OUT045,1369.4925524428572
FDU10,OUT045,580.0488194405036
FDT37,OUT010,2167.7504523337866
FDI27,OUT035,925.4070614553827
FDN51,OUT046,4180.203211810133
FDW07,OUT035,1614.6112642389267
FDN45,OUT049,3613.477145110225
DRN37,OUT027,4067.7650204926513
DRF48,OUT049,3060.7172839982386
FDP38,OUT019,-1007.3405324293427
NCX18,OUT027,4535.6059069165385
FDK45,OUT018,1759.298578847895
FDZ37,OUT049,1579.7434135376516
FDS50,OUT018,3215.0015768084113
NCR54,OUT018,2782.380277395064
NCS17,OUT035,1660.625202538119
FDV31,OUT046,2853.6841039048963
DRE27,OUT017,1636.512977846292
FDN60,OUT013,2567.558212179911
FDK26,OUT013,3045.868520728999
FDX37,OUT018,1368.8649961684828
FDW31,OUT046,3212.4557231013105
FDX26,OUT018,2586.1923887880225
DRL49,OUT019,347.15416032693497
FDU49,OUT017,1584.2699378807597
FDY58,OUT046,3614.1792019846944
FDN03,OUT045,3912.478452543677
NCV06,OUT010,1107.2080441546354
FDH53,OUT045,1302.183796605756
FDG31,OUT018,813.2635290061537
NCC06,OUT045,1969.2600570369164
FDS13,OUT049,4307.807297614498
FDP16,OUT035,4023.953665199745
FDA35,OUT013,2017.8965217820964
DRP47,OUT018,3715.452460916561
FDY28,OUT010,1507.6765561314578
FDY20,OUT035,1685.054572200875
NCH30,OUT017,1858.5939924997751
NCR29,OUT019,-966.458744595636
NCP05,OUT013,2415.62769949596
NCF30,OUT019,33.77646226094032
FDA08,OUT035,2853.8045177522345
FDN51,OUT027,5617.170109917937
FDH12,OUT046,1719.4773533005068
FDY39,OUT017,3043.3504887885138
NCO53,OUT045,2811.2627102831557
FDB40,OUT046,2332.186250031267
FDH02,OUT049,1628.1562827155599
FDY11,OUT027,2556.1589150751256
FDQ09,OUT019,-84.30200274802405
FDP16,OUT013,3917.2992143040183
NCF55,OUT018,283.66119790895823
FDY09,OUT027,4256.843332538575
FDY39,OUT045,2867.7534138028755
NCU53,OUT049,2703.069279734678
NCT41,OUT049,2515.5621325661846
FDJ45,OUT046,800.0139793398896
FDR28,OUT013,2656.696290617846
FDN08,OUT013,2003.0408375949642
FDJ07,OUT049,1940.7598059021398
FDZ09,OUT027,4047.4593292419922
FDQ14,OUT017,2456.4705698622756
FDY12,OUT027,2317.541723971872
FDK57,OUT046,1923.8967566414417
FDD20,OUT049,2105.521153330329
FDS36,OUT018,1560.3695228236948
FDI40,OUT049,1750.1894934502557
FDJ40,OUT045,1724.5172193686817
FDE08,OUT013,2413.7238077332427
DRK01,OUT013,1558.023512411255
FDC58,OUT049,821.5949382991821
FDE50,OUT046,3078.1493111725254
FDX48,OUT035,2629.324738216811
DRM35,OUT018,2551.9226129764606
FDG41,OUT013,1795.5164187344863
FDB52,OUT046,4001.1673406400523
FDV19,OUT045,2535.5521339154175
DRG48,OUT017,2400.2632873511234
FDI26,OUT013,2930.096087886396
FDU11,OUT019,35.66737130169679
FDF59,OUT019,167.97863196325625
FDR07,OUT049,1691.8756812828065
NCE06,OUT017,2636.6198895917432
FDE10,OUT046,2147.4462067227882
NCO55,OUT046,1727.4517466930997
FDZ13,OUT013,953.16468759073
FDT50,OUT017,1650.5110148525282
FDH12,OUT010,-223.81270219004386
FDD21,OUT045,1880.268324906187
NCM05,OUT013,4178.221075446889
FDK04,OUT013,983.2928990857054
FDN33,OUT017,1677.7690496973005
NCM18,OUT010,-928.3426115541488
DRC25,OUT049,1463.2544084999467
FDT47,OUT017,1720.4281899179332
FDD45,OUT027,3019.5378784239438
NCD07,OUT018,1520.6044839813699
NCY54,OUT010,765.9847850520925
FDL12,OUT049,1128.7220914872637
FDL02,OUT017,1859.1928474384922
FDC60,OUT035,1638.0745679370157
FDR37,OUT017,3026.7445269009604
FDY16,OUT017,3051.4939458240033
FDU26,OUT045,1857.587489889765
FDN24,OUT013,902.3531776319578
FDH44,OUT013,2490.706810085953
FDE23,OUT010,-1069.1173514310292
FDW60,OUT017,2956.312209126033
FDQ55,OUT049,2050.877888714765
FDV32,OUT027,2496.892187667913
FDV03,OUT010,569.9188348205764
FDY14,OUT010,2230.0828281754907
NCL55,OUT027,5433.269981228748
DRF25,OUT017,742.7237541308536
FDX03,OUT046,796.0550017698658
FDF40,OUT045,3846.792572994971
FDX24,OUT010,-420.46437083035175
FDA25,OUT049,1823.5695158405424
FDH21,OUT018,2442.9634659822705
FDB47,OUT010,1401.9879952992133
FDT34,OUT019,-259.5570183139049
FDS39,OUT010,347.7922689846771
NCU05,OUT046,1273.0296748531223
FDE02,OUT049,1624.3826144420896
FDL25,OUT035,1654.1631631751593
FDC50,OUT049,1627.8869013860453
FDZ32,OUT049,1891.9756666537833
FDV14,OUT045,1296.8630314109037
FDR07,OUT045,1523.6753185713414
FDB26,OUT049,1048.6740836517968
NCR50,OUT045,2337.376038171471
FDP01,OUT018,2223.0673428929867
FDH57,OUT045,2056.616199788826
FDM60,OUT027,2173.5979636173915
FDA45,OUT017,2869.804843747709
FDU55,OUT017,4228.574572193718
FDH40,OUT035,1506.387411956467
FDG40,OUT019,-1344.7113083630647
FDT12,OUT049,3686.3124474112
DRL59,OUT045,829.0238349870767
FDT47,OUT018,1375.9790640664587
FDI60,OUT017,1221.6656768196326
DRF51,OUT027,2064.825306701762
